Phi[deg],Theta[deg],GainTotal
120,14,0.588931
122,14,0.588544
124,14,0.588153
126,14,0.58776
128,14,0.587369
130,14,0.58698
132,14,0.586596
134,14,0.586219
136,14,0.585851
138,14,0.585494
140,14,0.585149
142,14,0.584817
144,14,0.584501
146,14,0.5842
148,14,0.583917
150,14,0.583652
152,14,0.583405
154,14,0.583178
156,14,0.58297
158,14,0.582781
160,14,0.582612
162,14,0.582462
164,14,0.58233
166,14,0.582215
168,14,0.582117
170,14,0.582034
172,14,0.581965
174,14,0.581907
176,14,0.581859
178,14,0.581818
180,14,0.581781
-180,16,0.732172
-178,16,0.732214
-176,16,0.732248
-174,16,0.73227
-172,16,0.732274
-170,16,0.732258
-168,16,0.732215
-166,16,0.732143
-164,16,0.732035
-162,16,0.731889
-160,16,0.7317
-158,16,0.731465
-156,16,0.73118
-154,16,0.730844
-152,16,0.730453
-150,16,0.730006
-148,16,0.729503
-146,16,0.728943
-144,16,0.728326
-142,16,0.727655
-140,16,0.726931
-138,16,0.726156
-136,16,0.725335
-134,16,0.724471
-132,16,0.723569
-130,16,0.722634
-128,16,0.721672
-126,16,0.72069
-124,16,0.719694
-122,16,0.718691
-120,16,0.717688
-118,16,0.716692
-116,16,0.715711
-114,16,0.714751
-112,16,0.713821
-110,16,0.712927
-108,16,0.712075
-106,16,0.711272
-104,16,0.710524
-102,16,0.709835
-100,16,0.70921
-98,16,0.708654
-96,16,0.70817
-94,16,0.70776
-92,16,0.707427
-90,16,0.707171
-88,16,0.706994
-86,16,0.706895
-84,16,0.706872
-82,16,0.706925
-80,16,0.70705
-78,16,0.707246
-76,16,0.707507
-74,16,0.707831
-72,16,0.708211
-70,16,0.708645
-68,16,0.709124
-66,16,0.709645
-64,16,0.710201
-62,16,0.710786
-60,16,0.711393
-58,16,0.712017
-56,16,0.712652
-54,16,0.713291
-52,16,0.713929
-50,16,0.714561
-48,16,0.715182
-46,16,0.715788
-44,16,0.716373
-42,16,0.716936
-40,16,0.717472
-38,16,0.717981
-36,16,0.718459
-34,16,0.718906
-32,16,0.719322
-30,16,0.719706
-28,16,0.72006
-26,16,0.720384
-24,16,0.72068
-22,16,0.720951
-20,16,0.721199
-18,16,0.721426
-16,16,0.721637
-14,16,0.721834
-12,16,0.722021
-10,16,0.722202
-8,16,0.722379
-6,16,0.722557
-4,16,0.722739
-2,16,0.722928
0,16,0.723128
2,16,0.72334
4,16,0.723568
6,16,0.723813
8,16,0.724077
10,16,0.724362
12,16,0.724669
14,16,0.724999
16,16,0.725352
18,16,0.725728
20,16,0.726126
22,16,0.726547
24,16,0.72699
26,16,0.727452
28,16,0.727935
30,16,0.728434
32,16,0.72895
34,16,0.729479
36,16,0.730021
38,16,0.730572
40,16,0.731131
42,16,0.731694
44,16,0.732261
46,16,0.732827
48,16,0.73339
50,16,0.733948
52,16,0.734498
54,16,0.735038
56,16,0.735563
58,16,0.736072
60,16,0.736562
62,16,0.737031
64,16,0.737475
66,16,0.737893
68,16,0.738282
70,16,0.73864
72,16,0.738965
74,16,0.739256
76,16,0.739511
78,16,0.739729
80,16,0.739909
82,16,0.74005
84,16,0.740152
86,16,0.740216
88,16,0.740241
90,16,0.740228
92,16,0.740179
94,16,0.740094
96,16,0.739975
98,16,0.739824
100,16,0.739643
102,16,0.739434
104,16,0.7392
106,16,0.738943
108,16,0.738666
110,16,0.738371
112,16,0.738062
114,16,0.737742
116,16,0.737412
118,16,0.737076
120,16,0.736736
122,16,0.736395
124,16,0.736055
126,16,0.735718
128,16,0.735387
130,16,0.735064
132,16,0.73475
134,16,0.734447
136,16,0.734157
138,16,0.733881
140,16,0.733621
142,16,0.733377
144,16,0.733151
146,16,0.732943
148,16,0.732754
150,16,0.732585
152,16,0.732436
154,16,0.732307
156,16,0.732199
158,16,0.732112
160,16,0.732044
162,16,0.731995
164,16,0.731965
166,16,0.731952
168,16,0.731954
170,16,0.731971
172,16,0.731999
174,16,0.732036
176,16,0.732079
178,16,0.732126
180,16,0.732172
-180,18,0.889009
-178,18,0.889143
-176,18,0.889258
-174,18,0.889348
-172,18,0.889407
-170,18,0.88943
-168,18,0.889409
-166,18,0.889339
-164,18,0.889214
-162,18,0.889027
-160,18,0.888774
-158,18,0.88845
-156,18,0.888049
-154,18,0.88757
-152,18,0.887008
-150,18,0.886361
-148,18,0.88563
-146,18,0.884814
-144,18,0.883914
-142,18,0.882933
-140,18,0.881873
-138,18,0.88074
-136,18,0.879538
-134,18,0.878275
-132,18,0.876956
-130,18,0.875592
-128,18,0.87419
-126,18,0.87276
-124,18,0.871312
-122,18,0.869857
-120,18,0.868406
-118,18,0.866968
-116,18,0.865557
-114,18,0.864181
-112,18,0.862853
-110,18,0.861581
-108,18,0.860376
-106,18,0.859246
-104,18,0.858201
-102,18,0.857248
-100,18,0.856393
-98,18,0.855643
-96,18,0.855002
-94,18,0.854474
-92,18,0.854061
-90,18,0.853766
-88,18,0.853589
-86,18,0.853528
-84,18,0.853584
-82,18,0.853751
-80,18,0.854028
-78,18,0.854408
-76,18,0.854887
-74,18,0.855457
-72,18,0.856112
-70,18,0.856844
-68,18,0.857644
-66,18,0.858504
-64,18,0.859413
-62,18,0.860364
-60,18,0.861345
-58,18,0.862348
-56,18,0.863364
-54,18,0.864383
-52,18,0.865396
-50,18,0.866395
-48,18,0.867372
-46,18,0.86832
-44,18,0.869233
-42,18,0.870105
-40,18,0.870932
-38,18,0.871709
-36,18,0.872433
-34,18,0.873104
-32,18,0.873718
-30,18,0.874277
-28,18,0.874781
-26,18,0.875232
-24,18,0.875631
-22,18,0.875982
-20,18,0.876288
-18,18,0.876554
-16,18,0.876784
-14,18,0.876983
-12,18,0.877155
-10,18,0.877307
-8,18,0.877442
-6,18,0.877567
-4,18,0.877686
-2,18,0.877803
0,18,0.877923
2,18,0.87805
4,18,0.878188
6,18,0.878339
8,18,0.878506
10,18,0.878691
12,18,0.878896
14,18,0.879122
16,18,0.87937
18,18,0.879641
20,18,0.879933
22,18,0.880248
24,18,0.880584
26,18,0.88094
28,18,0.881315
30,18,0.881708
32,18,0.882118
34,18,0.882542
36,18,0.882979
38,18,0.883426
40,18,0.883883
42,18,0.884346
44,18,0.884814
46,18,0.885284
48,18,0.885754
50,18,0.886222
52,18,0.886685
54,18,0.88714
56,18,0.887586
58,18,0.88802
60,18,0.888439
62,18,0.888841
64,18,0.889223
66,18,0.889583
68,18,0.889919
70,18,0.890229
72,18,0.89051
74,18,0.890762
76,18,0.890983
78,18,0.891171
80,18,0.891326
82,18,0.891447
84,18,0.891534
86,18,0.891588
88,18,0.891608
90,18,0.891597
92,18,0.891554
94,18,0.891482
96,18,0.891384
98,18,0.89126
100,18,0.891113
102,18,0.890946
104,18,0.890763
106,18,0.890565
108,18,0.890355
110,18,0.890138
112,18,0.889915
114,18,0.889689
116,18,0.889464
118,18,0.889241
120,18,0.889022
122,18,0.888811
124,18,0.888609
126,18,0.888418
128,18,0.888238
130,18,0.888072
132,18,0.887921
134,18,0.887784
136,18,0.887664
138,18,0.88756
140,18,0.887473
142,18,0.887403
144,18,0.887351
146,18,0.887317
148,18,0.887301
150,18,0.887302
152,18,0.887322
154,18,0.887359
156,18,0.887414
158,18,0.887485
160,18,0.887574
162,18,0.887678
164,18,0.887796
166,18,0.887928
168,18,0.888071
170,18,0.888223
172,18,0.888381
174,18,0.888543
176,18,0.888704
178,18,0.888861
180,18,0.889009
-180,20,1.0485
-178,20,1.04873
-176,20,1.04894
-174,20,1.0491
-172,20,1.04921
-170,20,1.04927
-168,20,1.04926
-166,20,1.04918
-164,20,1.04901
-162,20,1.04876
-160,20,1.04841
-158,20,1.04795
-156,20,1.04739
-154,20,1.04671
-152,20,1.04591
-150,20,1.045
-148,20,1.04396
-146,20,1.0428
-144,20,1.04153
-142,20,1.04014
-140,20,1.03864
-138,20,1.03703
-136,20,1.03533
-134,20,1.03355
-132,20,1.03169
-130,20,1.02977
-128,20,1.0278
-126,20,1.02579
-124,20,1.02376
-122,20,1.02173
-120,20,1.0197
-118,20,1.0177
-116,20,1.01574
-114,20,1.01384
-112,20,1.01201
-110,20,1.01026
-108,20,1.00861
-106,20,1.00707
-104,20,1.00565
-102,20,1.00437
-100,20,1.00324
-98,20,1.00225
-96,20,1.00142
-94,20,1.00075
-92,20,1.00025
-90,20,0.99992
-88,20,0.999756
-86,20,0.99976
-84,20,0.999929
-82,20,1.00026
-80,20,1.00074
-78,20,1.00137
-76,20,1.00215
-74,20,1.00305
-72,20,1.00407
-70,20,1.0052
-68,20,1.00643
-66,20,1.00774
-64,20,1.00912
-62,20,1.01055
-60,20,1.01203
-58,20,1.01354
-56,20,1.01506
-54,20,1.01658
-52,20,1.01809
-50,20,1.01958
-48,20,1.02103
-46,20,1.02244
-44,20,1.02379
-42,20,1.02508
-40,20,1.02629
-38,20,1.02743
-36,20,1.02849
-34,20,1.02946
-32,20,1.03034
-30,20,1.03114
-28,20,1.03185
-26,20,1.03248
-24,20,1.03302
-22,20,1.03348
-20,20,1.03387
-18,20,1.03419
-16,20,1.03445
-14,20,1.03466
-12,20,1.03481
-10,20,1.03493
-8,20,1.03501
-6,20,1.03507
-4,20,1.0351
-2,20,1.03512
0,20,1.03513
2,20,1.03514
4,20,1.03514
6,20,1.03516
8,20,1.03518
10,20,1.03522
12,20,1.03527
14,20,1.03533
16,20,1.03542
18,20,1.03552
20,20,1.03564
22,20,1.03577
24,20,1.03593
26,20,1.0361
28,20,1.03628
30,20,1.03649
32,20,1.0367
34,20,1.03693
36,20,1.03716
38,20,1.03741
40,20,1.03767
42,20,1.03793
44,20,1.0382
46,20,1.03848
48,20,1.03875
50,20,1.03903
52,20,1.03931
54,20,1.03959
56,20,1.03987
58,20,1.04014
60,20,1.0404
62,20,1.04066
64,20,1.0409
66,20,1.04114
68,20,1.04136
70,20,1.04156
72,20,1.04174
74,20,1.04191
76,20,1.04206
78,20,1.04218
80,20,1.04228
82,20,1.04236
84,20,1.04242
86,20,1.04246
88,20,1.04247
90,20,1.04247
92,20,1.04245
94,20,1.04241
96,20,1.04235
98,20,1.04229
100,20,1.04222
102,20,1.04214
104,20,1.04206
106,20,1.04199
108,20,1.04191
110,20,1.04184
112,20,1.04179
114,20,1.04174
116,20,1.04171
118,20,1.0417
120,20,1.0417
122,20,1.04172
124,20,1.04177
126,20,1.04183
128,20,1.04191
130,20,1.04202
132,20,1.04214
134,20,1.04228
136,20,1.04244
138,20,1.04262
140,20,1.04282
142,20,1.04302
144,20,1.04325
146,20,1.04348
148,20,1.04373
150,20,1.04399
152,20,1.04425
154,20,1.04453
156,20,1.04482
158,20,1.04512
160,20,1.04542
162,20,1.04573
164,20,1.04605
166,20,1.04637
168,20,1.04669
170,20,1.04701
172,20,1.04733
174,20,1.04764
176,20,1.04795
178,20,1.04823
180,20,1.0485
-180,22,1.207
-178,22,1.20735
-176,22,1.20765
-174,22,1.20788
-172,22,1.20804
-170,22,1.20812
-168,22,1.2081
-166,22,1.20799
-164,22,1.20776
-162,22,1.2074
-160,22,1.20691
-158,22,1.20628
-156,22,1.2055
-154,22,1.20456
-152,22,1.20346
-150,22,1.20219
-148,22,1.20077
-146,22,1.19917
-144,22,1.19742
-142,22,1.19551
-140,22,1.19346
-138,22,1.19126
-136,22,1.18894
-134,22,1.1865
-132,22,1.18397
-130,22,1.18136
-128,22,1.17868
-126,22,1.17596
-124,22,1.17321
-122,22,1.17046
-120,22,1.16773
-118,22,1.16504
-116,22,1.1624
-114,22,1.15985
-112,22,1.1574
-110,22,1.15508
-108,22,1.15289
-106,22,1.15085
-104,22,1.14899
-102,22,1.14732
-100,22,1.14584
-98,22,1.14458
-96,22,1.14353
-94,22,1.1427
-92,22,1.14211
-90,22,1.14174
-88,22,1.14161
-86,22,1.1417
-84,22,1.14202
-82,22,1.14256
-80,22,1.14332
-78,22,1.14427
-76,22,1.14542
-74,22,1.14674
-72,22,1.14823
-70,22,1.14986
-68,22,1.15163
-66,22,1.1535
-64,22,1.15548
-62,22,1.15753
-60,22,1.15963
-58,22,1.16178
-56,22,1.16394
-54,22,1.1661
-52,22,1.16824
-50,22,1.17035
-48,22,1.17241
-46,22,1.1744
-44,22,1.17631
-42,22,1.17813
-40,22,1.17984
-38,22,1.18145
-36,22,1.18293
-34,22,1.18429
-32,22,1.18553
-30,22,1.18663
-28,22,1.18761
-26,22,1.18846
-24,22,1.18919
-22,22,1.18981
-20,22,1.19031
-18,22,1.19071
-16,22,1.19102
-14,22,1.19124
-12,22,1.19138
-10,22,1.19146
-8,22,1.19147
-6,22,1.19144
-4,22,1.19137
-2,22,1.19126
0,22,1.19114
2,22,1.19099
4,22,1.19083
6,22,1.19067
8,22,1.1905
10,22,1.19034
12,22,1.19018
14,22,1.19003
16,22,1.18988
18,22,1.18974
20,22,1.18961
22,22,1.18949
24,22,1.18938
26,22,1.18928
28,22,1.18918
30,22,1.1891
32,22,1.18901
34,22,1.18894
36,22,1.18887
38,22,1.18881
40,22,1.18875
42,22,1.1887
44,22,1.18866
46,22,1.18862
48,22,1.18859
50,22,1.18856
52,22,1.18855
54,22,1.18854
56,22,1.18854
58,22,1.18854
60,22,1.18855
62,22,1.18857
64,22,1.18859
66,22,1.18861
68,22,1.18864
70,22,1.18867
72,22,1.18869
74,22,1.18872
76,22,1.18874
78,22,1.18877
80,22,1.18878
82,22,1.1888
84,22,1.18881
86,22,1.18882
88,22,1.18883
90,22,1.18884
92,22,1.18886
94,22,1.18888
96,22,1.1889
98,22,1.18894
100,22,1.18899
102,22,1.18906
104,22,1.18915
106,22,1.18926
108,22,1.1894
110,22,1.18957
112,22,1.18977
114,22,1.19
116,22,1.19027
118,22,1.19058
120,22,1.19092
122,22,1.1913
124,22,1.19171
126,22,1.19216
128,22,1.19263
130,22,1.19314
132,22,1.19366
134,22,1.19422
136,22,1.19479
138,22,1.19537
140,22,1.19597
142,22,1.19657
144,22,1.19718
146,22,1.19779
148,22,1.1984
150,22,1.19901
152,22,1.19962
154,22,1.20022
156,22,1.20081
158,22,1.2014
160,22,1.20198
162,22,1.20255
164,22,1.20311
166,22,1.20366
168,22,1.2042
170,22,1.20473
172,22,1.20524
174,22,1.20572
176,22,1.20618
178,22,1.20661
180,22,1.207
-180,24,1.36117
-178,24,1.36163
-176,24,1.36201
-174,24,1.36231
-172,24,1.36251
-170,24,1.36259
-168,24,1.36255
-166,24,1.36238
-164,24,1.36205
-162,24,1.36155
-160,24,1.36088
-158,24,1.36002
-156,24,1.35896
-154,24,1.35769
-152,24,1.35622
-150,24,1.35452
-148,24,1.35261
-146,24,1.35048
-144,24,1.34815
-142,24,1.34561
-140,24,1.34287
-138,24,1.33996
-136,24,1.33689
-134,24,1.33366
-132,24,1.33032
-130,24,1.32687
-128,24,1.32334
-126,24,1.31976
-124,24,1.31616
-122,24,1.31255
-120,24,1.30898
-118,24,1.30546
-116,24,1.30204
-114,24,1.29872
-112,24,1.29554
-110,24,1.29253
-108,24,1.28971
-106,24,1.2871
-104,24,1.28472
-102,24,1.28259
-100,24,1.28072
-98,24,1.27913
-96,24,1.27783
-94,24,1.27683
-92,24,1.27613
-90,24,1.27574
-88,24,1.27565
-86,24,1.27587
-84,24,1.27638
-82,24,1.27719
-80,24,1.27827
-78,24,1.27962
-76,24,1.28122
-74,24,1.28306
-72,24,1.28511
-70,24,1.28735
-68,24,1.28977
-66,24,1.29234
-64,24,1.29503
-62,24,1.29782
-60,24,1.30069
-58,24,1.30361
-56,24,1.30655
-54,24,1.30949
-52,24,1.3124
-50,24,1.31527
-48,24,1.31807
-46,24,1.32077
-44,24,1.32337
-42,24,1.32584
-40,24,1.32817
-38,24,1.33035
-36,24,1.33236
-34,24,1.33421
-32,24,1.33588
-30,24,1.33737
-28,24,1.33869
-26,24,1.33983
-24,24,1.3408
-22,24,1.34161
-20,24,1.34226
-18,24,1.34277
-16,24,1.34314
-14,24,1.34338
-12,24,1.34352
-10,24,1.34355
-8,24,1.3435
-6,24,1.34337
-4,24,1.34318
-2,24,1.34293
0,24,1.34263
2,24,1.3423
4,24,1.34194
6,24,1.34156
8,24,1.34116
10,24,1.34074
12,24,1.34032
14,24,1.33989
16,24,1.33945
18,24,1.339
20,24,1.33855
22,24,1.33809
24,24,1.33763
26,24,1.33715
28,24,1.33668
30,24,1.3362
32,24,1.33571
34,24,1.33522
36,24,1.33472
38,24,1.33423
40,24,1.33373
42,24,1.33324
44,24,1.33275
46,24,1.33227
48,24,1.3318
50,24,1.33135
52,24,1.33091
54,24,1.33049
56,24,1.33009
58,24,1.32971
60,24,1.32936
62,24,1.32903
64,24,1.32873
66,24,1.32846
68,24,1.32821
70,24,1.32798
72,24,1.32778
74,24,1.32761
76,24,1.32746
78,24,1.32734
80,24,1.32724
82,24,1.32717
84,24,1.32712
86,24,1.32709
88,24,1.3271
90,24,1.32713
92,24,1.3272
94,24,1.3273
96,24,1.32744
98,24,1.32762
100,24,1.32784
102,24,1.32812
104,24,1.32844
106,24,1.32882
108,24,1.32926
110,24,1.32976
112,24,1.33032
114,24,1.33094
116,24,1.33163
118,24,1.33238
120,24,1.33318
122,24,1.33405
124,24,1.33497
126,24,1.33593
128,24,1.33694
130,24,1.33799
132,24,1.33907
134,24,1.34017
136,24,1.34129
138,24,1.34242
140,24,1.34355
142,24,1.34468
144,24,1.3458
146,24,1.3469
148,24,1.34798
150,24,1.34905
152,24,1.35008
154,24,1.35109
156,24,1.35207
158,24,1.35302
160,24,1.35394
162,24,1.35482
164,24,1.35568
166,24,1.3565
168,24,1.35729
170,24,1.35804
172,24,1.35876
174,24,1.35944
176,24,1.36007
178,24,1.36065
180,24,1.36117
-180,26,1.50801
-178,26,1.50857
-176,26,1.50903
-174,26,1.50938
-172,26,1.5096
-170,26,1.50967
-168,26,1.50958
-166,26,1.50932
-164,26,1.50885
-162,26,1.50818
-160,26,1.50728
-158,26,1.50613
-156,26,1.50473
-154,26,1.50307
-152,26,1.50113
-150,26,1.49892
-148,26,1.49643
-146,26,1.49367
-144,26,1.49064
-142,26,1.48736
-140,26,1.48383
-138,26,1.48007
-136,26,1.47611
-134,26,1.47196
-132,26,1.46766
-130,26,1.46324
-128,26,1.45872
-126,26,1.45415
-124,26,1.44955
-122,26,1.44495
-120,26,1.44041
-118,26,1.43594
-116,26,1.4316
-114,26,1.4274
-112,26,1.42339
-110,26,1.4196
-108,26,1.41606
-106,26,1.41279
-104,26,1.40982
-102,26,1.40717
-100,26,1.40486
-98,26,1.40292
-96,26,1.40134
-94,26,1.40015
-92,26,1.39935
-90,26,1.39893
-88,26,1.39891
-86,26,1.39928
-84,26,1.40002
-82,26,1.40114
-80,26,1.40261
-78,26,1.40443
-76,26,1.40656
-74,26,1.409
-72,26,1.41171
-70,26,1.41467
-68,26,1.41785
-66,26,1.42122
-64,26,1.42476
-62,26,1.42842
-60,26,1.43218
-58,26,1.43601
-56,26,1.43986
-54,26,1.44372
-52,26,1.44754
-50,26,1.4513
-48,26,1.45497
-46,26,1.45853
-44,26,1.46194
-42,26,1.46519
-40,26,1.46825
-38,26,1.47111
-36,26,1.47376
-34,26,1.47619
-32,26,1.47839
-30,26,1.48035
-28,26,1.48208
-26,26,1.48357
-24,26,1.48484
-22,26,1.48589
-20,26,1.48673
-18,26,1.48738
-16,26,1.48784
-14,26,1.48813
-12,26,1.48827
-10,26,1.48826
-8,26,1.48814
-6,26,1.4879
-4,26,1.48757
-2,26,1.48716
0,26,1.48668
2,26,1.48613
4,26,1.48554
6,26,1.4849
8,26,1.48422
10,26,1.48351
12,26,1.48277
14,26,1.48199
16,26,1.4812
18,26,1.48037
20,26,1.47952
22,26,1.47864
24,26,1.47773
26,26,1.47679
28,26,1.47583
30,26,1.47485
32,26,1.47384
34,26,1.47281
36,26,1.47176
38,26,1.4707
40,26,1.46964
42,26,1.46857
44,26,1.4675
46,26,1.46644
48,26,1.4654
50,26,1.46437
52,26,1.46338
54,26,1.46242
56,26,1.46149
58,26,1.46061
60,26,1.45978
62,26,1.459
64,26,1.45827
66,26,1.4576
68,26,1.45698
70,26,1.45643
72,26,1.45594
74,26,1.4555
76,26,1.45513
78,26,1.45482
80,26,1.45456
82,26,1.45437
84,26,1.45425
86,26,1.45418
88,26,1.45418
90,26,1.45425
92,26,1.45439
94,26,1.4546
96,26,1.45488
98,26,1.45525
100,26,1.4557
102,26,1.45625
104,26,1.45688
106,26,1.4576
108,26,1.45843
110,26,1.45935
112,26,1.46038
114,26,1.4615
116,26,1.46272
118,26,1.46404
120,26,1.46545
122,26,1.46694
124,26,1.46851
126,26,1.47014
128,26,1.47184
130,26,1.47358
132,26,1.47536
134,26,1.47716
136,26,1.47897
138,26,1.48079
140,26,1.4826
142,26,1.48438
144,26,1.48614
146,26,1.48785
148,26,1.48952
150,26,1.49114
152,26,1.4927
154,26,1.4942
156,26,1.49564
158,26,1.49702
160,26,1.49833
162,26,1.49959
164,26,1.50078
166,26,1.5019
168,26,1.50297
170,26,1.50398
172,26,1.50492
174,26,1.5058
176,26,1.50661
178,26,1.50735
180,26,1.50801
-180,28,1.64492
-178,28,1.64558
-176,28,1.64611
-174,28,1.64649
-172,28,1.64671
-170,28,1.64675
-168,28,1.64658
-166,28,1.64619
-164,28,1.64555
-162,28,1.64466
-160,28,1.64347
-158,28,1.64199
-156,28,1.64019
-154,28,1.63806
-152,28,1.63559
-150,28,1.63278
-148,28,1.62962
-146,28,1.62612
-144,28,1.6223
-142,28,1.61815
-140,28,1.6137
-138,28,1.60898
-136,28,1.604
-134,28,1.5988
-132,28,1.59342
-130,28,1.58789
-128,28,1.58225
-126,28,1.57655
-124,28,1.57082
-122,28,1.56511
-120,28,1.55947
-118,28,1.55394
-116,28,1.54857
-114,28,1.54339
-112,28,1.53845
-110,28,1.53379
-108,28,1.52945
-106,28,1.52545
-104,28,1.52183
-102,28,1.51862
-100,28,1.51583
-98,28,1.5135
-96,28,1.51163
-94,28,1.51023
-92,28,1.50932
-90,28,1.5089
-88,28,1.50896
-86,28,1.5095
-84,28,1.51052
-82,28,1.51199
-80,28,1.51391
-78,28,1.51625
-76,28,1.519
-74,28,1.52211
-72,28,1.52557
-70,28,1.52934
-68,28,1.53338
-66,28,1.53767
-64,28,1.54216
-62,28,1.54681
-60,28,1.55158
-58,28,1.55644
-56,28,1.56134
-54,28,1.56624
-52,28,1.57111
-50,28,1.57589
-48,28,1.58057
-46,28,1.5851
-44,28,1.58945
-42,28,1.5936
-40,28,1.59751
-38,28,1.60117
-36,28,1.60457
-34,28,1.60767
-32,28,1.61049
-30,28,1.613
-28,28,1.61522
-26,28,1.61713
-24,28,1.61876
-22,28,1.6201
-20,28,1.62118
-18,28,1.622
-16,28,1.62257
-14,28,1.62293
-12,28,1.62308
-10,28,1.62305
-8,28,1.62286
-6,28,1.62251
-4,28,1.62204
-2,28,1.62145
0,28,1.62076
2,28,1.61998
4,28,1.61912
6,28,1.6182
8,28,1.6172
10,28,1.61615
12,28,1.61504
14,28,1.61387
16,28,1.61265
18,28,1.61138
20,28,1.61005
22,28,1.60866
24,28,1.60722
26,28,1.60573
28,28,1.60418
30,28,1.60258
32,28,1.60094
34,28,1.59925
36,28,1.59752
38,28,1.59577
40,28,1.59399
42,28,1.5922
44,28,1.59041
46,28,1.58863
48,28,1.58687
50,28,1.58514
52,28,1.58345
54,28,1.58181
56,28,1.58023
58,28,1.57872
60,28,1.57729
62,28,1.57594
64,28,1.57468
66,28,1.57352
68,28,1.57245
70,28,1.57149
72,28,1.57063
74,28,1.56987
76,28,1.56923
78,28,1.56868
80,28,1.56824
82,28,1.56791
84,28,1.56769
86,28,1.56758
88,28,1.56758
90,28,1.56769
92,28,1.56792
94,28,1.56827
96,28,1.56874
98,28,1.56934
100,28,1.57007
102,28,1.57094
104,28,1.57194
106,28,1.5731
108,28,1.57439
110,28,1.57584
112,28,1.57743
114,28,1.57916
116,28,1.58104
118,28,1.58305
120,28,1.58519
122,28,1.58744
124,28,1.5898
126,28,1.59226
128,28,1.59478
130,28,1.59737
132,28,1.6
134,28,1.60265
136,28,1.60531
138,28,1.60796
140,28,1.61059
142,28,1.61316
144,28,1.61568
146,28,1.61813
148,28,1.6205
150,28,1.62278
152,28,1.62496
154,28,1.62704
156,28,1.62901
158,28,1.63088
160,28,1.63265
162,28,1.63431
164,28,1.63588
166,28,1.63734
168,28,1.63871
170,28,1.63999
172,28,1.64117
174,28,1.64226
176,28,1.64325
178,28,1.64414
180,28,1.64492
-180,30,1.7698
-178,30,1.77054
-176,30,1.77112
-174,30,1.77151
-172,30,1.7717
-170,30,1.77167
-168,30,1.7714
-166,30,1.77085
-164,30,1.77001
-162,30,1.76884
-160,30,1.76733
-158,30,1.76545
-156,30,1.76318
-154,30,1.76052
-152,30,1.75744
-150,30,1.75395
-148,30,1.75003
-146,30,1.74571
-144,30,1.74098
-142,30,1.73587
-140,30,1.73039
-138,30,1.72458
-136,30,1.71848
-134,30,1.71211
-132,30,1.70552
-130,30,1.69876
-128,30,1.69188
-126,30,1.68493
-124,30,1.67796
-122,30,1.67102
-120,30,1.66418
-118,30,1.65749
-116,30,1.65099
-114,30,1.64474
-112,30,1.6388
-110,30,1.6332
-108,30,1.62798
-106,30,1.6232
-104,30,1.61889
-102,30,1.61507
-100,30,1.61177
-98,30,1.60903
-96,30,1.60685
-94,30,1.60525
-92,30,1.60423
-90,30,1.60381
-88,30,1.60397
-86,30,1.60472
-84,30,1.60604
-82,30,1.60791
-80,30,1.61033
-78,30,1.61325
-76,30,1.61666
-74,30,1.62052
-72,30,1.6248
-70,30,1.62946
-68,30,1.63445
-66,30,1.63975
-64,30,1.64529
-62,30,1.65103
-60,30,1.65692
-58,30,1.66293
-56,30,1.66898
-54,30,1.67505
-52,30,1.68107
-50,30,1.687
-48,30,1.6928
-46,30,1.69842
-44,30,1.70383
-42,30,1.70899
-40,30,1.71387
-38,30,1.71844
-36,30,1.72267
-34,30,1.72656
-32,30,1.73008
-30,30,1.73323
-28,30,1.73601
-26,30,1.73842
-24,30,1.74046
-22,30,1.74215
-20,30,1.74351
-18,30,1.74454
-16,30,1.74527
-14,30,1.74571
-12,30,1.74591
-10,30,1.74586
-8,30,1.7456
-6,30,1.74515
-4,30,1.74453
-2,30,1.74376
0,30,1.74285
2,30,1.74182
4,30,1.74068
6,30,1.73943
8,30,1.73809
10,30,1.73665
12,30,1.73513
14,30,1.73352
16,30,1.73182
18,30,1.73003
20,30,1.72815
22,30,1.72618
24,30,1.72413
26,30,1.72198
28,30,1.71974
30,30,1.71742
32,30,1.71503
34,30,1.71256
36,30,1.71003
38,30,1.70745
40,30,1.70483
42,30,1.70219
44,30,1.69954
46,30,1.6969
48,30,1.69428
50,30,1.6917
52,30,1.68917
54,30,1.68672
56,30,1.68436
58,30,1.6821
60,30,1.67995
62,30,1.67793
64,30,1.67604
66,30,1.67429
68,30,1.67269
70,30,1.67124
72,30,1.66995
74,30,1.66882
76,30,1.66785
78,30,1.66704
80,30,1.66638
82,30,1.6659
84,30,1.66557
86,30,1.6654
88,30,1.6654
90,30,1.66557
92,30,1.66591
94,30,1.66642
96,30,1.66711
98,30,1.66798
100,30,1.66904
102,30,1.67029
104,30,1.67173
106,30,1.67338
108,30,1.67523
110,30,1.67728
112,30,1.67953
114,30,1.68198
116,30,1.68462
118,30,1.68744
120,30,1.69044
122,30,1.69359
124,30,1.69687
126,30,1.70028
128,30,1.70379
130,30,1.70736
132,30,1.71099
134,30,1.71464
136,30,1.71829
138,30,1.72192
140,30,1.72549
142,30,1.72899
144,30,1.7324
146,30,1.7357
148,30,1.73888
150,30,1.74191
152,30,1.7448
154,30,1.74754
156,30,1.75012
158,30,1.75254
160,30,1.75481
162,30,1.75693
164,30,1.7589
166,30,1.76073
168,30,1.76242
170,30,1.76398
